location_id,date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,inf_cuml_mean_vax,inf_cuml_lower_vax,inf_cuml_upper_vax,inf_cuml_mean_unvax,inf_cuml_lower_unvax,inf_cuml_upper_unvax,inf_mean_vax,inf_lower_vax,inf_upper_vax,inf_mean_unvax,inf_lower_unvax,inf_upper_unvax,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,mandates_mean,mandates_upper,mandates_lower,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,admis_mean_vax,admis_upper_vax,admis_lower_vax,admis_mean_unvax,admis_upper_unvax,admis_lower_unvax,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
102,2020-10-09,global_antivirals,United States of America,167097.67,174268.97,159344.6,269029.17,238094.5,310314.16,25066378.48,23932637.42,26507147.62,929.18,815.79,1070.63,724.06,723.93,724.19,215668.53,215629.8,215722.53,50091.51,50091.51,50091.51,,,,0.0,0.0,0.0,25066378.4818616,23932637.4181504,26507147.6197845,0.0,0.0,0.0,167097.673750495,159344.604475414,174268.967245148,269468.25,1240.97,7706640.5,779765.87,215996.36,973.07,56453.5,327978729.925464,0.7727,0,0.6601,1,0.1678,0.1678,0.1678,,,,40530.17,41792.66,39567.25,9741.25,10048.03,9506.7,4684.25,4684.25,4684.25,0.0,0.0,0,4684.25061398857,4684.25061398861,4684.25061398854,924107.0,70098.0,0.0089,0.3914,0.0366
102,2020-10-10,global_antivirals,United States of America,170170.01,177414.8,162798.55,269969.87,238922.73,311396.07,25236548.5,24098784.65,26675311.75,940.7,826.17,1083.65,734.33,734.2,734.46,216402.87,216364.0,216456.95,50970.41,50970.41,50970.41,,,,0.0,0.0,0.0,25236548.4951339,24098784.6500514,26675311.7490376,0.0,0.0,0.0,170170.013272283,162798.554432006,177414.801577467,270432.78,964.53,7764591.08,784526.07,216748.6,752.24,57950.58,327978729.925464,0.7768,0,0.66,1,0.1678,0.1678,0.1678,,,,41060.53,42327.78,40099.16,9873.45,10181.41,9638.69,4761.16,4761.16,4761.16,0.0,0.0,0,4761.15911391,4761.15911391003,4761.15911390997,924107.0,70098.0,0.009,0.3903,0.0365
102,2020-10-11,global_antivirals,United States of America,173406.73,181266.82,166290.41,270926.45,239765.47,312495.56,25409955.23,24269040.73,26846508.28,956.58,840.74,1101.89,747.37,747.24,747.5,217150.24,217111.23,217204.41,51899.68,51899.68,51899.68,,,,0.0,0.0,0.0,25409955.2251745,24269040.7281461,26846508.2775292,0.0,0.0,0.0,173406.730040596,166290.412276141,181266.815201942,270965.22,532.43,7810822.42,789039.07,217168.25,419.65,46231.33,327978729.925464,0.781,0,0.6601,1,0.1678,0.1678,0.1678,,,,41506.23,42772.67,40547.43,9991.83,10300.52,9756.77,4842.99,4842.99,4842.99,0.0,0.0,0,4842.98879640286,4842.9887964029,4842.98879640282,924107.0,70098.0,0.0091,0.3902,0.0364
102,2020-10-12,global_antivirals,United States of America,177100.76,186477.31,168949.8,271893.83,240618.41,313607.01,25587055.98,24443295.81,27020560.82,967.38,850.52,1114.25,756.2,756.07,756.33,217906.44,217867.3,217960.7,52875.34,52875.34,52875.34,,,,0.0,0.0,0.0,25587055.9844846,24443295.8135754,27020560.8200973,0.0,0.0,0.0,177100.759310082,168949.797044567,186477.305288849,271555.42,590.2,7853271.75,793686.07,217637.83,469.58,42449.33,327978729.925464,0.7852,0,0.6601,1,0.1678,0.1678,0.1678,,,,41920.13,43191.61,40956.61,10137.11,10448.67,9899.59,4923.19,4923.19,4923.19,0.0,0.0,0,4923.19031764572,4923.19031764574,4923.19031764568,924107.0,70098.0,0.0091,0.3904,0.0364
102,2020-10-13,global_antivirals,United States of America,181281.29,191614.67,171702.14,272856.1,241467.45,314712.74,25768337.27,24621036.52,27197575.68,962.27,846.46,1108.37,752.08,751.95,752.21,218658.52,218619.25,218712.87,54333.77,54333.77,54333.77,,,,0.0,0.0,0.0,25768337.2734297,24621036.5235472,27197575.6805111,0.0,0.0,0.0,181281.288945147,171702.142511866,191614.665376927,272564.8,1009.38,7904657.75,799105.07,218425.75,787.92,51386.0,327978729.925464,0.7893,0,0.6602,1,0.1718,0.1718,0.1718,,,,42377.41,43662.92,41401.01,10276.22,10592.58,10034.51,5017.48,5017.48,5017.48,0.0,0.0,0,5017.47603193143,5017.47603193148,5017.47603193139,924107.0,70098.0,0.009,0.394,0.0364
102,2020-10-14,global_antivirals,United States of America,185818.32,196680.78,174883.19,273814.6,242312.84,315814.52,25954155.6,24802770.98,27378215.34,958.5,843.06,1104.42,748.68,748.55,748.81,219407.2,219367.79,219461.64,55611.79,55611.79,55611.79,,,,0.0,0.0,0.0,25954155.5971642,24802770.9752708,27378215.3383007,0.0,0.0,0.0,185818.323734517,174883.18956327,196680.777574666,273754.38,1189.58,7959930.0,804457.07,219347.0,921.25,55272.25,327978729.925464,0.7914,0,0.6604,1,0.1689,0.1689,0.1689,,,,42824.53,44117.46,41836.07,10419.77,10739.43,10173.98,5130.96,5130.96,5130.96,0.0,0.0,0,5130.96158739428,5130.96158739433,5130.96158739423,924107.0,70098.0,0.0088,0.3958,0.0365
102,2020-10-15,global_antivirals,United States of America,190510.59,200569.98,179868.33,274787.77,243170.92,316933.43,26144666.19,24989295.97,27563349.2,973.17,855.78,1121.68,760.57,760.44,760.7,220167.76,220128.23,220222.3,56867.23,56867.23,56867.23,,,,0.0,0.0,0.0,26144666.1914673,24989295.9670915,27563349.2001019,0.0,0.0,0.0,190510.59430308,179868.329284141,200569.981951906,275003.62,1249.23,8023610.0,809720.07,220323.0,976.0,63680.0,327978729.925464,0.7936,0,0.6608,1,0.1689,0.1689,0.1689,,,,43232.0,44559.56,42233.11,10551.93,10880.27,10300.9,5232.45,5232.45,5232.45,0.0,0.0,0,5232.44714285714,5232.44714285719,5232.44714285711,924107.0,70098.0,0.0089,0.3968,0.0365
102,2020-10-16,global_antivirals,United States of America,195223.84,205244.16,185266.49,275776.91,244043.78,318070.85,26339890.03,25181003.35,27753549.14,989.14,870.2,1140.14,772.89,772.76,773.02,220940.65,220900.98,220995.28,58697.38,58697.38,58697.38,,,,0.0,0.0,0.0,26339890.0327365,25181003.3498032,27753549.1374721,0.0,0.0,0.0,195223.841269171,185266.487383789,205244.158375479,276141.45,1137.83,8093868.0,815287.07,221208.0,885.0,70258.0,327978729.925464,0.7981,0,0.6613,1,0.1691,0.1691,0.1691,,,,43711.95,45086.97,42702.3,10691.04,11032.86,10432.77,5320.98,5320.98,5320.98,0.0,0.0,0,5320.98453882143,5320.98453882146,5320.98453882139,924107.0,70098.0,0.0089,0.4012,0.0364
102,2020-10-17,global_antivirals,United States of America,200011.18,211080.34,190208.3,276791.45,244939.8,319237.2,26539901.21,25377848.43,27948610.18,1014.54,892.82,1169.3,791.88,791.75,792.01,221732.53,221692.73,221787.24,60336.98,60336.98,60336.98,,,,0.0,0.0,0.0,26539901.2108832,25377848.4284088,27948610.1808957,0.0,0.0,0.0,200011.178146733,190208.304989542,211080.344456798,277156.36,1014.91,8155906.33,820816.07,222000.67,792.67,62038.33,327978729.925464,0.8025,0,0.6618,1,0.1691,0.1691,0.1691,,,,44268.48,45700.3,43239.23,10855.02,11213.27,10590.17,5410.38,5410.38,5410.38,0.0,0.0,0,5410.37907764286,5410.3790776429,5410.37907764282,924107.0,70098.0,0.009,0.4038,0.0362
102,2020-10-18,global_antivirals,United States of America,205038.02,217918.81,194304.61,277852.22,245877.77,320455.9,26744939.23,25579498.29,28148063.38,1060.76,933.85,1222.44,828.45,828.32,828.58,222560.98,222521.04,222615.79,61539.32,61539.32,61539.32,,,,0.0,0.0,0.0,26744939.2305134,25579498.2897324,28148063.3751797,0.0,0.0,0.0,205038.019630152,194304.61240085,217918.812266497,277843.83,687.47,8215626.17,825981.07,222546.33,545.67,59719.83,327978729.925464,0.8069,0,0.6626,1,0.1691,0.1691,0.1691,,,,44868.19,46354.56,43818.08,11045.58,11420.66,10773.69,5494.38,5494.38,5494.38,0.0,0.0,0,5494.37907764286,5494.3790776429,5494.37907764281,924107.0,70098.0,0.0093,0.4034,0.036
102,2020-10-19,global_antivirals,United States of America,210627.7,226264.72,198457.21,278935.34,246836.48,321699.58,26955566.93,25783394.78,28352155.87,1083.12,954.12,1248.14,846.63,846.5,846.76,223407.61,223367.54,223462.51,63002.23,63002.23,63002.23,,,,0.0,0.0,0.0,26955566.9298646,25783394.7796772,28352155.8652413,0.0,0.0,0.0,210627.699351222,198457.207633387,226264.724058032,278502.51,658.68,8270209.0,831215.6,223062.36,516.02,54582.83,327978729.925464,0.8114,0,0.6636,1,0.1691,0.1691,0.1691,,,,45413.27,46908.19,44355.23,11231.95,11613.8,10956.01,5585.95,5585.95,5585.95,0.0,0.0,0,5585.95050621429,5585.95050621434,5585.95050621425,924107.0,70098.0,0.0094,0.4049,0.0359
102,2020-10-20,global_antivirals,United States of America,217100.5,234643.41,203107.97,280017.59,247794.98,322941.3,27172667.43,25993574.11,28561477.46,1082.25,954.46,1246.76,846.89,846.76,847.02,224254.5,224214.3,224309.49,64799.38,64799.38,64799.38,,,,0.0,0.0,0.0,27172667.4305247,25993574.111567,28561477.4641525,0.0,0.0,0.0,217100.500660098,203107.968181401,234643.410363321,279799.01,1296.5,8332416.0,837298.6,224069.71,1007.36,62207.0,327978729.925464,0.8158,0,0.6649,1,0.165,0.165,0.165,,,,45910.04,47408.26,44849.82,11378.17,11762.56,11100.29,5672.81,5672.81,5672.81,0.0,0.0,0,5672.80764907142,5672.80764907147,5672.80764907138,924107.0,70098.0,0.0092,0.4084,0.0358
102,2020-10-21,global_antivirals,United States of America,224574.83,243455.07,208346.18,281117.74,248769.79,324207.51,27397242.26,26211019.0,28776452.17,1100.15,970.81,1267.24,862.17,862.04,862.3,225116.67,225076.34,225171.75,66856.32,66856.32,66856.32,,,,0.0,0.0,0.0,27397242.2562918,26211018.9970509,28776452.1697891,0.0,0.0,0.0,224574.825767146,208346.183933989,243455.070238803,281348.6,1549.6,8393700.0,843162.6,225283.57,1213.86,61284.0,327978729.925464,0.818,0,0.6663,1,0.165,0.165,0.165,,,,46461.68,47975.01,45396.88,11544.61,11933.73,11264.73,5755.31,5755.31,5755.31,0.0,0.0,0,5755.30764907143,5755.30764907147,5755.30764907139,924107.0,70098.0,0.0092,0.4133,0.0356
102,2020-10-22,global_antivirals,United States of America,233105.96,253676.88,213793.42,282226.49,249752.4,325484.69,27630348.22,26436834.14,28998036.23,1108.75,978.6,1277.17,869.42,869.29,869.55,225986.1,225945.63,226041.26,68416.78,68416.78,68416.78,,,,0.0,0.0,0.0,27630348.2196609,26436834.1360659,28998036.2267227,0.0,0.0,0.0,233105.9633691,213793.415423521,253676.879449778,282550.81,1202.2,8471849.0,849195.6,226221.43,937.86,78149.0,327978729.925464,0.8203,0,0.6677,1,0.165,0.165,0.165,,,,47023.66,48557.08,45947.37,11701.28,12095.5,11419.38,5824.16,5824.16,5824.16,0.0,0.0,0,5824.16479192858,5824.16479192862,5824.16479192853,924107.0,70098.0,0.0091,0.4149,0.0353
102,2020-10-23,global_antivirals,United States of America,242546.42,263396.29,221231.82,283345.55,250743.43,326773.81,27872894.64,26671437.84,29227470.37,1119.06,987.84,1289.13,878.5,878.37,878.63,226864.6,226824.0,226919.86,69179.15,69179.15,69179.15,,,,0.0,0.0,0.0,27872894.6372619,26671437.8411412,29227470.3685645,0.0,0.0,0.0,242546.417600971,221231.816931109,263396.291968545,283723.56,1172.76,8552798.0,855208.6,227148.29,926.86,80949.0,327978729.925464,0.825,0,0.669,1,0.165,0.165,0.165,,,,47570.71,49127.03,46462.81,11846.23,12246.24,11559.32,5857.34,5857.34,5857.34,0.0,0.0,0,5857.34168167857,5857.34168167865,5857.34168167849,924107.0,70098.0,0.009,0.4118,0.0349
102,2020-10-24,global_antivirals,United States of America,252475.41,272959.01,230659.0,284491.89,251757.79,328094.58,28125370.04,26915028.81,29465934.24,1146.35,1011.91,1320.77,900.93,900.8,901.07,227765.53,227724.8,227820.88,70942.97,70942.97,70942.97,,,,0.0,0.0,0.0,28125370.0427304,26915028.8105144,29465934.2386143,0.0,0.0,0.0,252475.405468477,230659.00437548,272959.011191709,284954.09,1230.53,8632942.5,861446.6,228112.98,964.69,80144.5,327978729.925464,0.8296,0,0.6704,1,0.165,0.165,0.165,,,,48151.71,49748.15,46996.98,12002.78,12413.44,11703.0,5907.8,5907.8,5907.8,0.0,0.0,0,5907.80428571429,5907.80428571433,5907.80428571425,924107.0,70098.0,0.009,0.4147,0.0345
102,2020-10-25,global_antivirals,United States of America,262496.61,281564.35,241119.21,285633.04,252766.68,329409.53,28387866.66,27168620.35,29718103.97,1141.14,1006.45,1314.95,897.06,896.93,897.19,228662.59,228621.72,228718.03,74161.59,74161.59,74161.59,,,,0.0,0.0,0.0,28387866.6560229,27168620.3502933,29718103.9666151,0.0,0.0,0.0,262496.613292558,241119.207302252,281564.352001439,285546.32,592.23,8696402.67,866866.6,228588.17,475.19,63460.17,327978729.925464,0.8343,0,0.6717,1,0.165,0.165,0.165,,,,48803.68,50472.19,47594.52,12173.14,12602.92,11858.74,6010.38,6010.38,6010.38,0.0,0.0,0,6010.37571428572,6010.37571428577,6010.37571428567,924107.0,70098.0,0.0088,0.4252,0.0345
102,2020-10-26,global_antivirals,United States of America,272186.04,291658.09,251640.89,286767.99,253769.43,330717.36,28660052.7,27431600.19,29985720.89,1134.96,999.98,1307.83,893.16,893.03,893.29,229555.75,229514.75,229611.28,77120.23,77120.23,77120.23,,,,0.0,0.0,0.0,28660052.6995877,27431600.1914566,29985720.8910615,0.0,0.0,0.0,272186.043564793,251640.891448348,291658.09398176,286444.55,898.23,8757918.33,872310.6,229301.79,713.62,61515.67,327978729.925464,0.8389,0,0.6731,1,0.165,0.165,0.165,,,,49515.48,51253.16,48257.79,12328.79,12775.38,12002.55,6142.09,6142.09,6142.09,0.0,0.0,0,6142.09,6142.09000000005,6142.08999999997,924107.0,70098.0,0.0086,0.4328,0.0345
102,2020-10-27,global_antivirals,United States of America,281229.09,301602.71,261395.97,287929.82,254795.36,332056.35,28941281.79,27704861.78,30262493.42,1161.83,1022.6,1338.99,915.06,914.93,915.19,230470.81,230429.68,230526.43,79520.66,79520.66,79520.66,,,,0.0,0.0,0.0,28941281.7931289,27704861.7778252,30262493.418922,0.0,0.0,0.0,281229.093541216,261395.968354405,301602.709243239,287883.57,1439.01,8837886.0,878890.6,230425.57,1123.79,79967.67,327978729.925464,0.8436,0,0.6744,1,0.165,0.165,0.165,,,,50272.59,52066.29,48979.23,12510.71,12970.59,12175.98,6290.95,6290.95,6290.95,0.0,0.0,0,6290.94714285714,6290.94714285718,6290.9471428571,924107.0,70098.0,0.0086,0.4358,0.0345
102,2020-10-28,global_antivirals,United States of America,289674.85,310763.1,270715.46,289117.27,255843.45,333424.82,29230956.65,27987893.58,30547383.73,1187.44,1044.76,1368.47,934.62,934.49,934.75,231405.43,231364.16,231461.14,81534.77,81534.77,81534.77,,,,0.0,0.0,0.0,29230956.6450275,27987893.5829456,30547383.7254206,0.0,0.0,0.0,289674.851898571,270715.45624788,310763.09622235,289217.79,1334.23,8926470.0,885693.6,231468.69,1043.12,88584.0,327978729.925464,0.8459,0,0.6756,1,0.165,0.165,0.165,,,,51132.61,52955.02,49818.75,12677.71,13142.36,12339.64,6418.09,6418.09,6418.09,0.0,0.0,0,6418.09000000001,6418.0900000001,6418.08999999991,924107.0,70098.0,0.0086,0.4357,0.0343
102,2020-10-29,global_antivirals,United States of America,297423.74,316626.45,279609.0,290324.87,256909.29,334816.16,29528380.38,28276535.51,30838786.55,1207.6,1062.55,1391.34,949.81,949.68,949.94,232355.24,232313.84,232411.04,83652.94,83652.94,83652.94,,,,0.0,0.0,0.0,29528380.3842799,28276535.5059621,30838786.5451361,0.0,0.0,0.0,297423.739252397,279609.002762867,316626.445732292,290548.72,1330.93,9018740.0,892631.6,232522.81,1054.12,92270.0,327978729.925464,0.8483,0,0.6764,1,0.1673,0.1673,0.1673,,,,52062.41,53890.27,50746.94,12841.88,13305.03,12505.4,6521.8,6521.8,6521.8,0.0,0.0,0,6521.80428571429,6521.80428571433,6521.80428571424,924107.0,70098.0,0.0086,0.4361,0.034
102,2020-10-30,global_antivirals,United States of America,304338.99,320604.1,285987.97,291541.0,257982.64,336217.21,29832719.37,28567001.33,31136016.09,1216.13,1069.97,1401.05,955.52,955.39,955.65,233310.76,233269.23,233366.65,86391.8,86391.8,86391.8,,,,0.0,0.0,0.0,29832719.3693188,28567001.3297727,31136016.0943782,0.0,0.0,0.0,304338.985038891,285987.970106371,320604.102448381,291969.0,1420.28,9119174.0,899823.6,233639.93,1117.12,100434.0,327978729.925464,0.8531,0,0.6767,1,0.1674,0.1674,0.1674,,,,53081.96,54899.75,51778.93,12979.13,13435.24,12648.68,6669.73,6669.73,6669.73,0.0,0.0,0,6669.73285714285,6669.7328571429,6669.73285714281,924107.0,70098.0,0.0085,0.4397,0.0339
102,2020-10-31,global_antivirals,United States of America,310862.39,327657.35,292430.86,292761.17,259059.36,337622.77,30143581.76,28866976.43,31444860.74,1220.17,1073.36,1405.56,959.44,959.31,959.58,234270.21,234228.54,234326.19,88943.21,88943.21,88943.21,,,,0.0,0.0,0.0,30143581.7595606,28866976.4311633,31444860.7421086,0.0,0.0,0.0,310862.390241772,292430.860261028,327657.345034141,293310.59,1341.58,9208031.0,906662.6,234688.21,1048.29,88857.0,327978729.925464,0.8578,0,0.6768,1,0.1674,0.1674,0.1674,,,,54124.81,55909.88,52848.81,13076.22,13518.37,12756.43,6853.23,6853.23,6853.23,0.0,0.0,0,6853.23285714285,6853.2328571429,6853.23285714281,924107.0,70098.0,0.0084,0.4419,0.034
102,2020-11-01,global_antivirals,United States of America,317595.13,335175.99,298327.5,293999.47,260151.82,339048.78,30461176.89,29174778.45,31763742.56,1238.3,1089.7,1426.01,976.26,976.13,976.39,235246.47,235204.67,235302.54,91331.66,91331.66,91331.66,,,,0.0,0.0,0.0,30461176.8888768,29174778.4518648,31763742.558903,0.0,0.0,0.0,317595.129316196,298327.49885473,335175.989292496,294074.03,763.44,9292433.0,912933.6,235292.5,604.29,84402.0,327978729.925464,0.8626,0,0.677,1,0.1674,0.1674,0.1674,,,,55195.88,56947.95,53945.33,13203.52,13633.01,12892.98,7027.8,7027.8,7027.8,0.0,0.0,0,7027.80428571429,7027.80428571433,7027.80428571423,924107.0,70098.0,0.0083,0.4425,0.034
102,2020-11-02,global_antivirals,United States of America,324999.65,345327.56,304628.61,295269.41,261272.1,340510.93,30786176.54,29487412.21,32088309.35,1269.94,1118.69,1462.15,1002.88,1002.75,1003.01,236249.35,236207.41,236305.51,95113.02,95113.02,95113.02,,,,0.0,0.0,0.0,30786176.5393892,29487412.2118368,32088309.3484703,0.0,0.0,0.0,324999.65051247,304628.609309418,345327.563913135,294920.47,846.44,9371351.0,919597.6,235956.93,664.43,78918.0,327978729.925464,0.8674,0,0.6773,1,0.1678,0.1678,0.1678,,,,56306.78,58051.27,55063.08,13358.58,13782.03,13052.16,7199.95,7199.95,7199.95,0.0,0.0,0,7199.94714285714,7199.94714285719,7199.9471428571,924107.0,70098.0,0.0084,0.4481,0.0339
102,2020-11-03,global_antivirals,United States of America,333465.73,357976.91,311441.81,296569.65,262419.8,342007.69,31119642.27,29803628.4,32419333.72,1300.24,1146.59,1496.76,1029.14,1029.01,1029.27,237278.48,237236.42,237334.74,99841.66,99841.66,99841.66,,,,0.0,0.0,0.0,31119642.2692725,29803628.401064,32419333.7178439,0.0,0.0,0.0,333465.729883274,311441.807893544,357976.908129643,296467.76,1547.29,9469636.0,927526.6,237184.86,1227.93,98285.0,327978729.925464,0.8722,0,0.6781,1,0.1678,0.1678,0.1678,,,,57555.81,59308.6,56306.79,13546.19,13967.11,13241.43,7394.23,7394.23,7394.23,0.0,0.0,0,7394.23285714286,7394.23285714291,7394.23285714282,924107.0,70098.0,0.0084,0.4558,0.0338
102,2020-11-04,global_antivirals,United States of America,342889.95,369051.79,318200.39,297895.22,263591.11,343532.91,31462532.22,30124857.52,32758422.64,1325.58,1170.16,1525.22,1052.34,1052.21,1052.47,238330.82,238288.62,238387.16,104975.55,104975.55,104975.55,,,,0.0,0.0,0.0,31462532.2172674,30124857.5208412,32758422.6424277,0.0,0.0,0.0,342889.947994903,318200.392303536,369051.789007399,297947.55,1479.79,9573341.0,935424.6,238359.29,1174.43,103705.0,327978729.925464,0.8746,0,0.6789,1,0.1705,0.1705,0.1705,,,,58971.96,60735.99,57713.62,13765.17,14184.07,13461.75,7641.02,7641.02,7641.02,0.0,0.0,0,7641.01857142857,7641.01857142861,7641.01857142852,924107.0,70098.0,0.0084,0.463,0.0337
102,2020-11-05,global_antivirals,United States of America,352602.06,377896.68,326347.3,299248.62,264787.32,345089.93,31815134.27,30452488.53,33106828.33,1353.4,1195.25,1557.02,1075.68,1075.55,1075.81,239406.5,239364.16,239462.93,110940.7,110940.7,110940.7,,,,0.0,0.0,0.0,31815134.2740051,30452488.5296327,33106828.3345644,0.0,0.0,0.0,352602.056737723,326347.302214936,377896.682314175,299575.82,1628.27,9703429.0,943677.6,239654.71,1295.43,130088.0,327978729.925464,0.877,0,0.6801,1,0.1705,0.1705,0.1705,,,,60555.38,62332.32,59285.85,14031.55,14448.91,13729.06,7926.66,7926.66,7926.66,0.0,0.0,0,7926.66142857143,7926.66142857147,7926.66142857137,924107.0,70098.0,0.0084,0.4711,0.0337
102,2020-11-06,global_antivirals,United States of America,361966.73,382992.14,335487.8,300634.14,266012.01,346683.97,32177101.01,30790681.08,33469213.39,1385.52,1223.72,1594.04,1101.22,1101.09,1101.35,240507.72,240465.25,240564.24,116226.09,116226.09,116226.09,,,,0.0,0.0,0.0,32177101.0059947,30790681.0821165,33469213.3943492,0.0,0.0,0.0,361966.731989595,335487.797310249,382992.143407791,301122.95,1547.13,9832246.0,952274.6,240898.14,1243.43,128817.0,327978729.925464,0.8819,0,0.6814,1,0.1731,0.1731,0.1731,,,,62147.53,63936.89,60868.17,14318.43,14735.31,14016.4,8192.95,8192.95,8192.95,0.0,0.0,0,8192.94714285714,8192.94714285718,8192.9471428571,924107.0,70098.0,0.0084,0.4743,0.0334
102,2020-11-07,global_antivirals,United States of America,370665.82,388681.27,346373.87,302067.0,267278.68,348332.57,32547766.83,31142722.72,33845477.32,1432.86,1265.21,1648.61,1140.09,1139.96,1140.22,241647.8,241605.2,241704.42,121566.88,121566.88,121566.88,,,,0.0,0.0,0.0,32547766.8285321,31142722.7243756,33845477.3202478,0.0,0.0,0.0,370665.822537351,346373.870891449,388681.271888519,302692.46,1569.5,9964594.5,961163.6,242144.9,1246.76,132348.5,327978729.925464,0.8867,0,0.6828,1,0.1731,0.1731,0.1731,,,,63887.97,65696.65,62593.42,14677.03,15097.43,14372.4,8478.23,8478.23,8478.23,0.0,0.0,0,8478.23285714287,8478.23285714291,8478.23285714281,924107.0,70098.0,0.0086,0.4766,0.0332
102,2020-11-08,global_antivirals,United States of America,378348.94,396207.67,357735.44,303556.34,268595.13,350046.4,32926115.77,31505659.67,34227284.71,1489.33,1315.25,1713.83,1187.5,1187.37,1187.63,242835.3,242792.57,242892.01,127877.16,127877.16,127877.16,,,,0.0,0.0,0.0,32926115.7703102,31505659.6746716,34227284.7143002,0.0,0.0,0.0,378348.941778127,357735.435606818,396207.667090065,303617.44,924.98,10089017.0,969383.6,242877.5,732.6,124422.5,327978729.925464,0.8915,0,0.6848,1,0.1731,0.1731,0.1731,,,,65871.24,67699.56,64561.13,15095.46,15520.72,14787.08,8811.66,8811.66,8811.66,0.0,0.0,0,8811.66142857144,8811.66142857149,8811.66142857138,924107.0,70098.0,0.0087,0.4822,0.0332
102,2020-11-09,global_antivirals,United States of America,384528.98,401450.11,367174.58,305069.79,269932.89,351788.22,33310644.75,31879452.5,34613065.57,1513.46,1336.32,1741.81,1208.05,1207.92,1208.18,244043.35,244000.48,244100.14,133205.59,133205.59,133205.59,,,,0.0,0.0,0.0,33310644.7500459,31879452.4967125,34613065.5657818,0.0,0.0,0.0,384528.979735675,367174.576001575,401450.108362631,304752.09,1134.65,10201910.0,977826.6,243771.18,893.68,112893.0,327978729.925464,0.8964,0,0.6878,1,0.1731,0.1731,0.1731,,,,67981.37,69814.83,66668.23,15516.92,15943.84,15207.68,9137.45,9137.45,9137.45,0.0,0.0,0,9137.44714285714,9137.44714285719,9137.44714285711,924107.0,70098.0,0.0087,0.4847,0.0333
102,2020-11-10,global_antivirals,United States of America,388721.27,404775.02,372955.22,306592.21,271279.27,353540.33,33699366.02,32262707.48,35000970.55,1522.41,1343.54,1752.11,1215.06,1214.93,1215.19,245258.41,245215.41,245315.29,138717.59,138717.59,138717.59,,,,0.0,0.0,0.0,33699366.0152522,32262707.4775667,35000970.5537523,0.0,0.0,0.0,388721.265206321,372955.216963067,404775.023843774,306673.96,1921.87,10340991.0,987970.6,245314.04,1542.85,139081.0,327978729.925464,0.9012,0,0.6914,1,0.174,0.174,0.174,,,,70130.39,71962.76,68816.81,15906.06,16333.63,15597.09,9428.73,9428.73,9428.73,0.0,0.0,0,9428.73285714285,9428.73285714292,9428.73285714281,924107.0,70098.0,0.0086,0.4891,0.0332
102,2020-11-11,global_antivirals,United States of America,390791.13,408891.82,376624.96,308140.32,272648.81,355322.0,34090157.14,32653256.48,35389773.28,1548.12,1367.12,1781.67,1236.55,1236.42,1236.68,246494.96,246451.83,246551.93,144912.91,144912.91,144912.91,,,,0.0,0.0,0.0,34090157.1444436,32653256.4753495,35389773.2780457,0.0,0.0,0.0,390791.129191448,376624.964914281,408891.821484381,308569.75,1895.79,10492244.0,998321.6,246837.3,1523.27,151253.0,327978729.925464,0.9037,0,0.6953,1,0.174,0.174,0.174,,,,72265.96,74147.76,70943.67,16282.21,16719.71,15971.82,9700.09,9700.09,9700.09,0.0,0.0,0,9700.08999999999,9700.09000000004,9700.08999999996,924107.0,70098.0,0.0085,0.4966,0.0332
102,2020-11-12,global_antivirals,United States of America,391607.94,410037.46,377690.03,309710.54,274037.8,357129.26,34481765.08,33048542.64,35788674.93,1570.22,1387.71,1807.26,1256.13,1256.0,1256.26,247751.09,247707.82,247808.15,149219.91,149219.91,149219.91,,,,0.0,0.0,0.0,34481765.0824293,33048542.6436977,35788674.9250022,0.0,0.0,0.0,391607.937985675,377690.032772673,410037.461444547,310119.77,1550.02,10649382.0,1008682.6,248071.57,1234.27,157138.0,327978729.925464,0.9061,0,0.6994,1,0.174,0.174,0.174,,,,74420.66,76380.44,73074.8,16659.46,17111.4,16345.27,9968.38,9968.38,9968.38,0.0,0.0,0,9968.37571428572,9968.37571428577,9968.37571428567,924107.0,70098.0,0.0085,0.4986,0.0333
